,Ceramide 2,Ceramide 3,Lactic Acid,PCA,Uric Acid,Urea,Melanin,Cholesterol
1,0.0,0.25120853789629394,0.08432320208293492,0.05410866702940959,0.00411109761099312,0.00804503089829991,0.0,0.00466651494178892
2,0.0,0.2506026980342834,0.09373596295762487,0.0933160974606136,0.0013966300451522236,0.019066090436137644,0.0,0.0008066860798982221
3,0.0,0.1964669996415477,0.08587004586223239,0.08015751667985706,0.008097366006684783,0.01678325843077082,4.231158385115663,0.006213484176977804
4,0.0,0.18542353500872188,0.049747512288177226,0.06537442330942783,0.0,0.013093973815387905,0.0,0.0
5,0.0,0.23809879837644637,0.05308100135071808,0.06906697398370262,0.0,0.037128483471368386,2.852664116014672,0.0
6,0.0,0.2105980224362908,0.07864931326638097,0.12230669554955267,0.0011387728194163535,0.03588843428631808,3.5784927601383356,0.0021643296037551904
7,0.0,0.20448362571685844,0.0534911499002211,0.12056994912376937,0.0,0.03392774615638842,2.276609400105546,0.0
8,0.0,0.23334991553488266,0.07606012172119686,0.13128648958752412,0.0010310132093824798,0.021708780818232413,2.2398350451711173,0.0
9,0.0,0.21498527994688119,0.02651096557882819,0.11038065399936056,0.0,0.03204715287228579,3.1405200158392446,0.0
10,0.0,0.19318557686834142,0.060575958933101436,0.08782890117487153,0.0,0.017508190952483633,3.689066361073161,0.0
11,0.0,0.19914173827053497,0.05129131524171025,0.14178259824205694,0.0017552505515314807,0.019162143938704423,4.573247172179318,0.0
12,0.0,0.25077952215392085,0.04354597627012437,0.15413173281267034,0.0,0.042575219559393467,5.261824234035545,0.0
13,0.0,0.16646456268836823,0.007222905379451295,0.11947121034726524,0.0,0.03572913971441384,6.285285737063688,0.0
14,0.0,0.5045721423987969,2.1669496451497006,0.6665727078443336,0.05128460262382168,0.3045182504999326,29.995812064366337,0.02456929782941881
15,0.0,0.2489366548940107,0.31004280404170126,0.11550798978562711,0.0023946082714549175,0.06225438351561654,2.504043368794709,0.0
