,Ceramide 2,Ceramide 3,Lactic Acid,PCA,Uric Acid,Urea,Melanin,Cholesterol
1,0.0,0.3351469327338074,0.16946966525563023,0.12552055772104356,0.0018491920818867775,0.02249194768765221,5.554022567633736,0.0009799001038122577
2,0.0,0.323626390028085,0.16371244632321724,0.126000226652273,0.0,0.026834014497950056,5.718060647652032,0.0020646698561021023
3,0.0,0.19660189353278706,0.10037643596686602,0.07907801438321015,0.0,0.031896517736692644,2.9436134616971157,0.0
4,0.0,0.27550941659265443,0.06904773563013292,0.09463877230455343,0.0,0.015336599399021116,4.9810139944176,0.0
5,0.0,0.29136536742769475,0.0910628218716444,0.11543957223909442,0.0,0.0143134027666287,4.9872696813616635,0.0
6,0.0,0.23318286460038445,0.051739945218770095,0.1243980362126345,0.00040181315481030883,0.02911310522207412,3.9481287011258104,0.0
7,0.0,0.267360093921352,0.011178310005879133,0.09969036540000546,0.0,0.0104721793518476,4.632455932968651,0.0
8,0.0,0.2584702890929451,0.05080187367997972,0.11116120562141635,0.0,0.018280281963194884,4.938707672126574,0.0
9,0.0,0.25748967196085787,0.0,0.11759424637523269,0.00135550750320425,0.0,2.1194108618165934,0.0
10,0.0,0.35248616454835496,0.5073731693921942,0.2326162704930543,0.0037119650786498503,0.1517527795596146,10.054215492986978,0.011549641197865558
11,0.0,0.2877391550526342,0.34238166959655975,0.16144718724921392,0.001639602437779198,0.07303517668885622,9.251270433602551,0.0
