,Ceramide 2,Ceramide 3,Lactic Acid,PCA,Uric Acid,Urea,Melanin,Cholesterol
1,0.0,0.21275352636161993,0.12473545453830504,0.030244188134124758,0.0,0.0,0.0,0.006242718122364586
2,0.0,0.23981900930550015,0.11464881576153839,0.03744718938816537,0.0008446994223414606,0.0,0.0,0.008319031010966262
3,0.0,0.2242794592878266,0.10871346114376457,0.05537651378601202,0.0,0.005103552752905336,0.0,0.005378045597302728
4,0.0,0.22487319695161387,0.06940785137254808,0.03290667956140292,0.0,0.0,0.0,0.0022622502868749664
5,0.0,0.2211508862880565,0.041774837951920746,0.05126694345575872,0.0,0.0,0.0,0.001843403969887385
6,0.0,0.2679668491411193,0.06033969284038658,0.06383763540712686,0.0,0.0,0.0,0.004658694827774557
7,0.0,0.2448297684421912,0.043950976890022406,0.08154050242960381,0.0011719424698643083,0.0,0.022340532879426552,0.0020633362479490517
8,0.0,0.2144481282674913,0.05498955562349819,0.07019639355134286,0.00030910220925329656,0.0,0.0,0.0021711537669158298
9,0.0,0.2511379753021412,0.027872794239761717,0.07568065246945543,0.0003936024797238262,0.0,0.0,0.000839675851417804
10,0.0,0.2258130991277979,0.05585931644800801,0.10068034841603102,0.0002657166139437983,0.0,0.0,0.0
11,0.0,0.2741506176996578,0.047141119460711166,0.08984725493193119,0.0028674713205272084,0.0,0.0,0.0
12,0.0,0.3329857000862041,0.15083385009149655,0.024462989662587274,0.0,0.0,0.0,0.0033236905552633056
13,0.0,0.2850562678054687,0.17178612651576125,0.020926773088633666,0.0,0.0,0.0,0.003231935445634905
