,Ceramide 2,Ceramide 3,Lactic Acid,PCA,Uric Acid,Urea,Melanin,Cholesterol
1,0.0,0.22491177636190196,0.05161560353336654,0.11158686669813372,0.0,0.02034607999083558,1.9531563108958345,0.0002227147797968571
2,0.0,0.15581789972796262,0.11597400828757663,0.11485473771721712,0.0,0.031003838269445742,4.583716171147332,0.0057474982236424286
3,0.0,0.21462654817164603,0.06978042493595905,0.08062417432420979,0.0,0.02514504235749816,2.4052604317675965,0.0
4,0.0,0.20134337224857574,0.12167213723614835,0.09260321804474005,0.0007865292087655106,0.03630603657235925,3.2113611381077782,0.003901735620938897
5,0.0,0.17141542572914828,0.11293327928896221,0.0687021410821094,0.0,0.021296628598930004,4.085601382201517,0.005787614019146257
6,0.0,0.18474775184610717,0.01989658490305431,0.09565347787289814,0.00018275150809162486,0.007590891402453495,3.366613384442009,0.0
7,0.0,0.1860046744306117,0.08846120674695994,0.057315591485079205,0.0,0.021911900983993163,3.4145783926678677,0.002003790911154042
8,0.0,0.17677844599868303,0.036054595911366505,0.09296993962776842,0.00313573711033509,0.012823033226412558,3.0087688192496196,0.005534117625763718
9,0.0,0.15262242294549616,0.10007911372972703,0.10657434908535135,0.0,0.029421334933079604,3.5894051398051046,0.00028329528621745824
10,0.0,0.13396003011720622,0.05916659246156552,0.09242458494183957,0.0007239721090728348,0.02974818305717193,5.687913631331781,0.005013432760910459
11,0.0,0.14786254765240278,0.07667216274949004,0.10002557966287601,0.0021469155073660343,0.022998091588803816,2.175640735754389,0.006723458430785091
12,0.0,0.16329673106414427,0.06749786906943404,0.08338329384804312,0.0015404164088483226,0.02473858145075755,5.408998721789363,0.0025865965076560934
13,0.0,0.25752970991633617,0.12626736619736306,0.09804801252135469,0.0006198806818954701,0.02249883306844144,3.5942264918346183,0.0
14,0.0,0.1811714200606724,0.12931230186854528,0.08442028033326943,0.0,0.038578088825263715,3.899991436632667,0.006870014850153079
