,Ceramide 2,Ceramide 3,Lactic Acid,PCA,Uric Acid,Urea,Melanin,Cholesterol
EC024,0.0,0.17357597498705346,0.053668338635198425,0.11783461980378772,4.060027101883817e-05,0.01643138727137958,4.32929762573109,0.0003007408956786848
